"Brownville CDP, New Jersey",2018,1114,689,61.8,985,242,24.6,1162,236,20.3,53,520,104,20,165,31.7,495,25.5,1071,96.1
"Budd Lake CDP, New Jersey",2018,3614,2806,77.6,4258,1604,37.7,3684,967,26.2,165,2966,418,14.1,749,25.3,1759,26.3,3511,97.1
"Buena borough, New Jersey",2018,1738,1022,58.8,1924,686,35.7,1571,375,23.9,52,1096,219,20,261,23.8,1083,35.4,1447,83.3
"Burleigh CDP, New Jersey",2018,222,145,65.3,179,66,36.9,216,58,26.9,0,38,18,47.4,17,44.7,190,50.4,146,65.8
"Burlington city, New Jersey",2018,3911,2301,58.8,3684,1424,38.7,4283,1342,31.3,150,2228,462,20.7,496,22.3,2704,39.7,3243,82.9
"Butler borough, New Jersey",2018,2920,1913,65.5,3256,1248,38.3,3184,843,26.5,69,1642,253,15.4,534,32.5,1935,34.9,2788,95.5
"Buttzville CDP, New Jersey",2018,47,47,100,47,0,0,55,0,0,0,0,0,-,0,-,0,0,47,100
"Byram Center CDP, New Jersey",2018,10,10,100,10,0,0,18,9,50,9,9,9,100,0,0,9,47.4,10,100
"Caldwell borough, New Jersey",2018,3288,1774,54,3151,1269,40.3,3679,1318,35.8,82,1925,265,13.8,907,47.1,1221,21.4,3119,94.9
"Califon borough, New Jersey",2018,432,343,79.4,445,106,23.8,482,125,25.9,7,359,86,24,67,18.7,153,19.1,401,92.8
"Camden city, New Jersey",2018,24727,15775,63.8,25415,15528,61.1,29506,16950,57.4,1555,23505,4590,19.5,4637,19.7,15443,35.4,18835,76.2
"Cape May city, New Jersey",2018,1404,826,58.8,1687,760,45.1,1404,272,19.4,5,678,35,5.2,337,49.7,356,15.6,1188,84.6
"Cape May Court House CDP, New Jersey",2018,2080,1301,62.5,1991,485,24.4,2123,474,22.3,128,939,141,15,353,37.6,1115,29.6,1862,89.5
"Cape May Point borough, New Jersey",2018,99,48,48.5,80,32,40,108,21,19.4,0,6,5,83.3,1,16.7,26,14.4,93,93.9
"Carlstadt borough, New Jersey",2018,2321,1734,74.7,2591,963,37.2,2722,939,34.5,87,1361,380,27.9,337,24.8,1289,28.4,2162,93.1
"Carneys Point CDP, New Jersey",2018,2725,1651,60.6,2710,803,29.6,3345,1068,31.9,109,1312,308,23.5,430,32.8,1941,37.6,2343,86
"Carteret borough, New Jersey",2018,7950,5912,74.4,8706,3114,35.8,10281,3430,33.4,209,6167,1209,19.6,1691,27.4,5801,35.3,6739,84.8
"Cedar Glen Lakes CDP, New Jersey",2018,1119,369,33,591,87,14.7,952,74,7.8,0,0,0,-,0,-,689,44.7,733,65.5
"Cedar Glen West CDP, New Jersey",2018,839,291,34.7,439,108,24.6,804,135,16.8,0,85,0,0,44,51.8,609,51.4,599,71.4
"Cedarville CDP, New Jersey",2018,244,198,81.1,339,133,39.2,352,163,46.3,6,284,78,27.5,41,14.4,208,38.3,227,93
"Chatham borough, New Jersey",2018,2906,2330,80.2,3247,810,24.9,3251,627,19.3,43,3064,656,21.4,369,12,508,9.1,2800,96.4
"Cherry Hill Mall CDP, New Jersey",2018,5175,3384,65.4,5452,1887,34.6,6027,1745,29,132,3406,758,22.3,1005,29.5,1864,19.1,4788,92.5
"Chesilhurst borough, New Jersey",2018,565,315,55.8,651,287,44.1,693,226,32.6,26,204,54,26.5,55,27,496,42.1,440,77.9
"Chester borough, New Jersey",2018,593,413,69.6,596,195,32.7,708,166,23.4,10,470,135,28.7,129,27.4,192,18,527,88.9
"Clayton borough, New Jersey",2018,3135,2284,72.9,3606,1519,42.1,3662,999,27.3,20,2039,551,27,499,24.5,2157,36.6,2827,90.2
"Clearbrook Park CDP, New Jersey",2018,1909,842,44.1,1057,38,3.6,1753,102,5.8,0,15,0,0,15,100,1227,43.7,1565,82
"Clementon borough, New Jersey",2018,1834,1098,59.9,1720,802,46.6,2166,969,44.7,65,1378,169,12.3,409,29.7,1053,33.5,1572,85.7
"Cliffside Park borough, New Jersey",2018,10535,6967,66.1,10176,3555,34.9,11540,3241,28.1,123,4449,784,17.6,1547,34.8,5568,28.8,9259,87.9
"Cliffwood Beach CDP, New Jersey",2018,1145,837,73.1,1211,441,36.4,1296,330,25.5,18,665,95,14.3,188,28.3,866,38,1093,95.5
"Clifton city, New Jersey",2018,29169,20587,70.6,33627,12598,37.5,37202,12580,33.8,1046,20786,4173,20.1,6695,32.2,18940,32,25282,86.7
"Clinton town, New Jersey",2018,1059,678,64,1066,348,32.6,1102,215,19.5,32,615,152,24.7,69,11.2,345,19.1,992,93.7
"Closter borough, New Jersey",2018,2764,2365,85.6,3519,1093,31.1,3481,785,22.6,115,2217,676,30.5,316,14.3,1192,20.2,2653,96
"Clyde CDP, New Jersey",2018,86,86,100,118,37,31.4,109,31,28.4,0,32,16,50,5,15.6,87,43.1,79,91.9
"Collings Lakes CDP, New Jersey",2018,531,428,80.6,644,230,35.7,673,185,27.5,26,399,109,27.3,115,28.8,552,49.9,503,94.7
"Collingswood borough, New Jersey",2018,5966,3311,55.5,5634,2075,36.8,5945,1878,31.6,206,2934,404,13.8,877,29.9,2591,25.1,5541,92.9
"Colonia CDP, New Jersey",2018,5964,4818,80.8,7122,2321,32.6,7802,2050,26.3,188,3837,962,25.1,1131,29.5,3982,31,5565,93.3
"Columbia CDP, New Jersey",2018,99,71,71.7,91,33,36.3,151,5,3.3,0,21,6,28.6,15,71.4,62,27.4,99,100
"Concordia CDP, New Jersey",2018,2234,945,42.3,1306,56,4.3,2050,131,6.4,11,86,0,0,65,75.6,912,27.2,1863,83.4
"Corbin City city, New Jersey",2018,156,120,76.9,187,55,29.4,194,45,23.2,1,115,26,22.6,36,31.3,127,38.8,151,96.8
"Country Lake Estates CDP, New Jersey",2018,1292,1087,84.1,1797,703,39.1,1726,448,26,0,1092,300,27.5,305,27.9,997,38.8,1161,89.9
"Cranbury CDP, New Jersey",2018,768,601,78.3,889,242,27.2,887,209,23.6,8,587,122,20.8,122,20.8,290,18.5,751,97.8
"Crandon Lakes CDP, New Jersey",2018,443,337,76.1,497,200,40.2,559,191,34.2,21,258,92,35.7,61,23.6,276,33.8,399,90.1
"Cresskill borough, New Jersey",2018,2890,2359,81.6,3303,857,25.9,3589,681,19,66,2469,692,28,363,14.7,850,14.4,2724,94.3
"Crestwood Village CDP, New Jersey",2018,5726,1991,34.8,3078,415,13.5,5062,341,6.7,0,147,30,20.4,81,55.1,3406,42.4,3436,60
"Dayton CDP, New Jersey",2018,2326,2104,90.5,2867,1027,35.8,2978,712,23.9,27,2271,643,28.3,548,24.1,685,14.4,2260,97.2
"Deal borough, New Jersey",2018,236,146,61.9,211,54,25.6,254,55,21.7,0,114,23,20.2,52,45.6,93,23.7,209,88.6
"Delaware CDP, New Jersey",2018,67,43,64.2,78,36,46.2,54,5,9.3,14,0,0,-,0,-,68,51.5,67,100
"Delaware Park CDP, New Jersey",2018,182,107,58.8,196,80,40.8,217,63,29,0,51,51,100,0,0,90,27.2,157,86.3
"Demarest borough, New Jersey",2018,1686,1368,81.1,1832,374,20.4,2073,465,22.4,43,1435,434,30.2,219,15.3,360,11,1595,94.6
"Diamond Beach CDP, New Jersey",2018,109,91,83.5,101,10,9.9,110,8,7.3,0,0,0,-,0,-,79,37.4,99,90.8
"Dover Beaches North CDP, New Jersey",2018,915,508,55.5,851,221,26,763,78,10.2,0,167,38,22.8,65,38.9,441,28.5,768,83.9
"Dover Beaches South CDP, New Jersey",2018,680,388,57.1,574,146,25.4,661,180,27.2,0,107,35,32.7,47,43.9,383,32.6,589,86.6
"Dover town, New Jersey",2018,5445,4018,73.8,7543,3153,41.8,6996,2215,31.7,140,4487,872,19.4,966,21.5,4167,33.5,4817,88.5
"Dumont borough, New Jersey",2018,6373,4573,71.8,7213,2685,37.2,7582,1850,24.4,240,4169,872,20.9,1318,31.6,3572,28.1,5645,88.6
"Dunellen borough, New Jersey",2018,2540,1784,70.2,2705,1186,43.8,3013,904,30,131,1764,356,20.2,385,21.8,1582,32.4,2392,94.2
"East Franklin CDP, New Jersey",2018,2407,1628,67.6,2892,1428,49.4,2728,1029,37.7,138,2028,633,31.2,544,26.8,1584,36.5,2141,88.9
"East Freehold CDP, New Jersey",2018,1611,1343,83.4,1988,550,27.7,2047,457,22.3,20,1191,171,14.4,472,39.6,779,23.8,1545,95.9
"East Millstone CDP, New Jersey",2018,185,136,73.5,243,76,31.3,188,14,7.4,14,154,22,14.3,70,45.5,45,11.4,171,92.4
"East Newark borough, New Jersey",2018,749,624,83.3,1073,541,50.4,1139,493,43.3,29,645,184,28.5,194,30.1,687,37.4,678,90.5
"East Orange city, New Jersey",2018,23608,13572,57.5,23235,12426,53.5,28351,15374,54.2,805,16962,3035,17.9,4517,26.6,15943,37.2,20580,87.2
"East Rocky Hill CDP, New Jersey",2018,149,114,76.5,144,21,14.6,199,45,22.6,0,0,0,-,0,-,65,20.6,133,89.3
"East Rutherford borough, New Jersey",2018,3800,2454,64.6,4028,1494,37.1,4001,1073,26.8,65,1945,460,23.7,522,26.8,1845,25.9,3378,88.9
"Eatontown borough, New Jersey",2018,5406,3004,55.6,5159,1757,34.1,5110,1361,26.6,114,2477,339,13.7,685,27.7,3112,34.1,4924,91.1
"Echelon CDP, New Jersey",2018,4924,2652,53.9,4869,2083,42.8,4647,1392,30,155,2716,336,12.4,997,36.7,1921,23.2,4331,88
"Edgewater borough, New Jersey",2018,5746,3270,56.9,4722,1388,29.4,5347,1418,26.5,108,2065,322,15.6,533,25.8,1492,16.1,5320,92.6
"Egg Harbor City city, New Jersey",2018,1388,976,70.3,1623,643,39.6,1542,491,31.8,45,1000,256,25.6,161,16.1,1123,42.5,1197,86.2
"Elizabeth city, New Jersey",2018,40394,28942,71.6,49881,24459,49,49567,21610,43.6,1844,33854,7010,20.7,6702,19.8,31167,38.2,33739,83.5
"Ellisburg CDP, New Jersey",2018,1786,1019,57.1,1540,446,29,1914,421,22,13,796,157,19.7,176,22.1,641,20.5,1550,86.8
"Elmer borough, New Jersey",2018,486,366,75.3,567,201,35.4,562,179,31.9,21,410,71,17.3,90,22,369,39.3,427,87.9
"Elmwood Park borough, New Jersey",2018,6890,5209,75.6,8016,3088,38.5,8498,2809,33.1,267,4827,1157,24,1244,25.8,5344,38.4,6168,89.5
"Elwood CDP, New Jersey",2018,460,341,74.1,553,229,41.4,442,179,40.5,0,383,98,25.6,158,41.3,261,32.9,438,95.2
"Emerson borough, New Jersey",2018,2509,2131,84.9,2899,789,27.2,3435,796,23.2,50,1986,685,34.5,336,16.9,1142,21.6,2389,95.2
"Englewood city, New Jersey",2018,10648,7322,68.8,11169,3922,35.1,12119,3929,32.4,272,6227,1301,20.9,1366,21.9,5430,26.8,9920,93.2
"Englewood Cliffs borough, New Jersey",2018,1779,1525,85.7,2158,484,22.4,2125,289,13.6,56,1299,287,22.1,145,11.2,574,14.6,1715,96.4
"Englishtown borough, New Jersey",2018,738,528,71.5,716,207,28.9,984,254,25.8,15,557,126,22.6,125,22.4,431,30.1,633,85.8
"Erma CDP, New Jersey",2018,845,534,63.2,766,216,28.2,910,244,26.8,13,400,90,22.5,133,33.3,600,40.8,778,92.1
"Essex Fells borough, New Jersey",2018,790,627,79.4,808,167,20.7,941,205,21.8,15,641,187,29.2,96,15,127,8.4,768,97.2
"Estell Manor city, New Jersey",2018,606,493,81.4,751,251,33.4,756,229,30.3,3,361,70,19.4,140,38.8,445,36.6,575,94.9
"Fair Haven borough, New Jersey",2018,1864,1654,88.7,2030,451,22.2,2311,558,24.1,81,2123,596,28.1,207,9.8,332,9.1,1829,98.1
"Fair Lawn borough, New Jersey",2018,11463,9181,80.1,12710,3368,26.5,14299,3683,25.8,314,8415,1870,22.2,2143,25.5,4490,19.5,10837,94.5
"Fairton CDP, New Jersey",2018,410,277,67.6,391,146,37.3,424,146,34.4,20,201,53,26.4,35,17.4,385,56.7,338,82.4
"Fairview borough, New Jersey",2018,5393,3362,62.3,5866,2800,47.7,6245,1933,31,311,2533,531,21,825,32.6,3452,32.9,4531,84
"Fairview CDP, New Jersey",2018,1254,1012,80.7,1522,512,33.6,1710,495,28.9,19,999,310,31,240,24,591,22.4,1175,93.7
"Fanwood borough, New Jersey",2018,2544,2101,82.6,2719,743,27.3,3157,705,22.3,95,2242,569,25.4,276,12.3,1054,20.9,2395,94.1
"Far Hills borough, New Jersey",2018,327,248,75.8,367,113,30.8,362,73,20.2,13,216,57,26.4,71,32.9,94,15.1,305,93.3
"Farmingdale borough, New Jersey",2018,566,334,59,585,250,42.7,539,169,31.4,11,373,88,23.6,92,24.7,339,35.5,512,90.5
"Fieldsboro borough, New Jersey",2018,325,215,66.2,414,234,56.5,324,105,32.4,10,269,51,19,53,19.7,144,25,293,90.2
"Finderne CDP, New Jersey",2018,2124,1409,66.3,2209,740,33.5,2598,705,27.1,45,1427,151,10.6,390,27.3,1317,31.3,1898,89.4
"Finesville CDP, New Jersey",2018,79,71,89.9,78,0,0,72,0,0,0,90,0,0,0,0,53,35.3,79,100
"Flemington borough, New Jersey",2018,1850,1153,62.3,1822,626,34.4,1917,626,32.7,104,1129,235,20.8,231,20.5,942,29.3,1636,88.4
"Florence CDP, New Jersey",2018,1912,1076,56.3,1681,521,31,2000,629,31.5,53,1100,153,13.9,330,30,1063,33.8,1563,81.7
"Florham Park borough, New Jersey",2018,4021,2815,70,4715,1671,35.4,5378,1991,37,73,3604,467,13,2053,57,1039,13.8,3756,93.4
"Folsom borough, New Jersey",2018,619,470,75.9,762,262,34.4,724,162,22.4,28,356,92,25.8,62,17.4,506,40.2,546,88.2
"Fords CDP, New Jersey",2018,5101,3980,78,6051,2191,36.2,6122,1614,26.4,238,3261,653,20,833,25.5,3375,31.6,4549,89.2
"Forked River CDP, New Jersey",2018,2037,1342,65.9,1949,605,31,1976,487,24.6,59,870,227,26.1,178,20.5,1305,37.9,1848,90.7
"Fort Dix CDP, New Jersey",2018,878,694,79,5883,3425,58.2,871,158,18.1,51,1605,275,17.1,610,38,2004,35.2,875,99.7
"Fort Lee borough, New Jersey",2018,17004,10109,59.5,14414,3668,25.4,17346,4425,25.5,531,7030,1310,18.6,2177,31,5018,17.4,15471,91
"Franklin borough, New Jersey",2018,1913,1297,67.8,1951,617,31.6,1978,510,25.8,10,1063,257,24.2,218,20.5,1397,41.5,1670,87.3
"Franklin Center CDP, New Jersey",2018,2095,1514,72.3,2145,521,24.3,2200,309,14,11,579,112,19.3,234,40.4,955,23.7,2061,98.4
"Franklin Lakes borough, New Jersey",2018,3758,3169,84.3,4425,1233,27.9,4585,959,20.9,133,2921,799,27.4,613,21,1045,13.6,3617,96.2
"Franklin Park CDP, New Jersey",2018,5564,3623,65.1,5715,1992,34.9,6197,1808,29.2,226,3457,444,12.8,993,28.7,1642,15.3,5329,95.8
"Freehold borough, New Jersey",2018,4108,2733,66.5,4783,2041,42.7,4445,1608,36.2,217,2906,640,22,504,17.3,2213,27.7,3499,85.2
"Frenchtown borough, New Jersey",2018,580,343,59.1,503,181,36,570,183,32.1,0,307,79,25.7,59,19.2,274,28.6,508,87.6
"Garfield city, New Jersey",2018,11293,8047,71.3,12202,4984,40.8,13376,4479,33.5,375,7864,1641,20.9,2135,27.1,8971,41.6,10110,89.5
"Garwood borough, New Jersey",2018,1773,1059,59.7,1769,624,35.3,1844,564,30.6,86,950,164,17.3,315,33.2,872,28.1,1645,92.8
"Gibbsboro borough, New Jersey",2018,769,539,70.1,866,278,32.1,996,295,29.6,18,580,175,30.2,138,23.8,550,36.2,696,90.5
"Gibbstown CDP, New Jersey",2018,1496,1017,68,1442,409,28.4,1679,437,26,11,830,224,27,91,11,1274,47.1,1294,86.5
"Glassboro borough, New Jersey",2018,5934,3886,65.5,8394,4929,58.7,8255,3778,45.8,171,7926,746,9.4,4931,62.2,3211,29.3,5407,91.1
"Glen Gardner borough, New Jersey",2018,782,400,51.2,654,221,33.8,713,207,29,42,262,87,33.2,41,15.6,292,25.6,714,91.3
"Glen Ridge borough, New Jersey",2018,2423,2096,86.5,2700,578,21.4,2925,715,24.4,20,2637,524,19.9,370,14,527,11.1,2335,96.4
"Glen Rock borough, New Jersey",2018,3781,3266,86.4,4289,959,22.4,4499,831,18.5,151,3777,767,20.3,571,15.1,632,8.4,3599,95.2
"Glendora CDP, New Jersey",2018,1874,1123,59.9,1850,704,38.1,1936,570,29.4,26,715,131,18.3,249,34.8,1674,49.8,1569,83.7
"Gloucester City city, New Jersey",2018,3981,2757,69.3,4041,1900,47,4603,1887,41,216,3138,578,18.4,771,24.6,3119,42.5,3441,86.4
"Golden Triangle CDP, New Jersey",2018,1522,1065,70,2015,916,45.5,1987,470,23.7,48,1273,379,29.8,436,34.2,741,23.4,1387,91.1
"Great Meadows CDP, New Jersey",2018,16,16,100,26,10,38.5,16,0,0,0,3,0,0,3,100,18,46.2,16,100
"Green Knoll CDP, New Jersey",2018,2446,1720,70.3,2535,775,30.6,3127,766,24.5,44,1717,460,26.8,404,23.5,873,18.3,2194,89.7
"Greentree CDP, New Jersey",2018,4117,3351,81.4,4813,1463,30.4,4642,1008,21.7,103,2825,696,24.6,569,20.1,916,11.3,3977,96.6
"Greenwich CDP, New Jersey",2018,752,659,87.6,877,229,26.1,992,270,27.2,27,955,191,20,199,20.8,189,12.5,741,98.5
"Griggstown CDP, New Jersey",2018,337,199,59.1,332,63,19,281,54,19.2,18,141,13,9.2,17,12.1,136,23.5,322,95.5
"Groveville CDP, New Jersey",2018,854,569,66.6,766,131,17.1,1029,377,36.6,0,562,97,17.3,176,31.3,443,29.9,777,91
"Guttenberg town, New Jersey",2018,4673,2728,58.4,4583,1797,39.2,5222,2078,39.8,117,2526,535,21.2,841,33.3,2410,28.6,4230,90.5
"Hackensack city, New Jersey",2018,18732,9943,53.1,18084,7557,41.8,19476,7099,36.4,467,7961,1356,17,2690,33.8,9420,28.7,16841,89.9
"Hackettstown town, New Jersey",2018,3432,2123,61.9,3781,1455,38.5,4072,1540,37.8,53,2809,372,13.2,1119,39.8,1823,29.2,3100,90.3
"Haddon Heights borough, New Jersey",2018,2969,2100,70.7,2808,798,28.4,3340,790,23.7,75,1651,305,18.5,415,25.1,1071,19.5,2691,90.6
"Haddonfield borough, New Jersey",2018,4200,3074,73.2,4236,872,20.6,4504,894,19.8,63,3186,712,22.3,354,11.1,711,9.2,3999,95.2
"Hainesburg CDP, New Jersey",2018,20,13,65,26,7,26.9,16,3,18.8,0,3,3,100,0,0,14,35.9,13,65
"Haledon borough, New Jersey",2018,2722,2118,77.8,3166,1418,44.8,3680,1511,41.1,37,2341,423,18.1,848,36.2,2002,36.6,2487,91.4
"Hamburg borough, New Jersey",2018,1328,803,60.5,1318,428,32.5,1243,264,21.2,8,666,85,12.8,91,13.7,635,27.7,1222,92
"Hamilton Square CDP, New Jersey",2018,4390,3391,77.2,5010,1469,29.3,5547,1564,28.2,111,2812,587,20.9,768,27.3,2255,25.4,4084,93
"Hammonton town, New Jersey",2018,5127,3459,67.5,5609,2054,36.6,6022,2077,34.5,101,3626,767,21.2,656,18.1,3278,33.3,4486,87.5
"Hampton borough, New Jersey",2018,532,347,65.2,467,113,24.2,558,123,22,20,248,43,17.3,82,33.1,250,27.3,428,80.5
"Hancocks Bridge CDP, New Jersey",2018,89,71,79.8,107,29,27.1,91,17,18.7,4,76,22,28.9,16,21.1,50,30.9,78,87.6
"Harlingen CDP, New Jersey",2018,78,61,78.2,78,11,14.1,97,26,26.8,0,39,0,0,11,28.2,18,12,78,100
"Harmony CDP, New Jersey",2018,185,126,68.1,182,40,22,232,51,22,0,69,24,34.8,11,15.9,178,51.7,149,80.5
"Harrington Park borough, New Jersey",2018,1625,1376,84.7,1815,401,22.1,1882,335,17.8,55,1377,272,19.8,249,18.1,359,11.2,1549,95.3
"Harrison town, New Jersey",2018,5873,3998,68.1,6488,2602,40.1,6615,2300,34.8,249,4167,525,12.6,1590,38.2,3141,27.9,5478,93.3
"Harvey Cedars borough, New Jersey",2018,236,163,69.1,195,27,13.8,227,15,6.6,2,52,19,36.5,12,23.1,41,10.3,229,97
"Hasbrouck Heights borough, New Jersey",2018,4239,3200,75.5,4790,1762,36.8,5385,1545,28.7,107,3154,862,27.3,908,28.8,2123,25.2,3866,91.2
"Haworth borough, New Jersey",2018,1112,972,87.4,1407,384,27.3,1389,262,18.9,27,1013,346,34.2,175,17.3,266,11.4,1077,96.9
"Hawthorne borough, New Jersey",2018,6963,4721,67.8,7697,2813,36.5,7775,2293,29.5,187,4148,722,17.4,1024,24.7,3840,29,6435,92.4
"Heathcote CDP, New Jersey",2018,2597,1710,65.8,2380,673,28.3,2697,816,30.3,98,1358,464,34.2,168,12.4,328,7.3,2396,92.3
